0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-304.00543,178.57545,-24.10463,22.521236,31.71426,-9.65254,14.272121,13.688565,-8.692633,-5.13365,-0.12742442,0.48198047,-3.82286,-5.3755927,-3.4867365,-4.811653,1.6879444,-1.4826689,-10.807762,-2.1218827
-297.81476,180.95793,-35.50614,26.521778,26.446486,-11.224826,19.676981,6.2411356,-9.910618,-2.5956748,-5.700616,3.8120592,1.1340321,-7.1191344,-0.18788391,0.8104908,4.7666445,-0.49181026,-9.453226,1.9860497
-372.62207,124.48089,-58.30645,1.1955824,19.025558,-10.653038,6.3233995,-5.0026956,-14.888792,-5.6631675,-9.403438,-5.305262,-3.0561554,-4.826801,-2.1452057,-4.8913455,-2.6179314,-6.0919127,-11.778777,-1.785948
-326.5762,124.21274,-30.63566,27.636236,15.527373,-13.591726,9.547494,-9.030089,-9.870453,0.612273,-8.541306,2.1829877,-1.5502329,-5.958902,7.3659306,-1.2033881,-4.4302826,-0.2181918,-6.5540304,-0.64738685
-325.564,160.08679,-28.765797,39.523766,32.936028,-13.2965765,14.798137,6.757343,-5.296509,1.1590093,-4.7186837,3.4447336,0.9033602,-6.6421843,3.7245977,4.54485,4.229077,0.34320772,-8.40228,0.71887743
-354.45148,155.19934,-16.378248,37.834328,31.693796,-9.629153,11.903241,4.5292706,-7.662718,-4.3959813,-7.475001,-0.7136928,-2.4244452,-4.5407906,0.47631222,-1.1258957,6.105399,2.1414309,-9.133846,1.5251437
-296.84836,151.70967,-24.528538,40.39554,32.258595,-4.5225677,19.969536,3.9412248,-1.3346281,5.3774757,-4.6936493,9.034208,3.9850914,-7.3720093,7.977553,5.02578,2.147891,4.3056474,-5.8697233,2.120545
-324.22366,114.3822,-61.935387,9.703189,12.084211,-26.916874,0.9192183,-5.3135834,-16.761744,-8.963804,-8.810137,-1.4145622,-5.5128784,-7.9096794,0.48267892,-2.9770932,-1.0441478,-3.663608,-9.05926,2.876147
-361.25473,108.486664,-69.97043,7.636113,11.232352,-28.853281,-0.51709205,-7.939589,-19.984997,-9.161352,-6.4406714,-2.5226433,-8.198613,-5.852485,0.71266824,-7.4615393,-2.9266157,-4.5327415,-9.676933,6.202603
-312.05405,116.62059,-21.731098,23.771605,16.230219,-6.245489,4.969999,-15.584801,-8.51358,1.2233306,-11.497925,1.457508,1.3481896,-4.4961605,5.600976,-2.2120552,-2.1712713,2.2940154,-7.3162804,-0.71885717
-279.179,145.12195,-20.971657,40.57955,31.175533,-5.5997376,17.827501,-0.053419005,-12.047154,-3.5948293,-7.577606,1.2273357,-1.1946974,-6.697574,-0.1308761,-2.7721186,2.404435,1.466018,-9.257387,-0.65929973
-257.9765,149.95177,-23.6845,36.795097,31.994581,2.6801016,26.251905,4.639827,-2.8869393,5.659584,-4.8910046,5.5348473,1.9087404,-9.005206,1.8278801,0.68542993,3.0342715,4.745663,-7.403217,-0.34415534
-338.64896,110.58633,-83.4458,10.16516,14.119797,-31.165562,-0.88992804,-8.278018,-19.110804,-13.912799,-14.069941,-3.0451894,-9.658156,-8.825443,0.99318874,-7.100853,2.0549202,2.6963809,-5.7926145,11.436067
-341.61554,131.62633,-55.788273,17.177914,21.132618,-13.077969,7.496298,-7.0767927,-13.572265,-10.196789,-14.846772,-4.7214003,-9.027789,-6.1102095,0.09556427,-9.762103,0.29261374,-4.1574802,-16.28307,1.7471772
-319.84772,110.35292,-52.877346,31.298853,18.049934,-15.768415,5.281328,-22.133745,-12.222063,3.6832013,-15.328477,-2.1317527,-2.2615547,-6.980737,6.006779,-5.427016,-4.1769824,2.2109373,-7.089078,2.570152
-303.93134,145.96523,-24.952913,47.892467,36.53463,-10.982607,12.586146,-1.2020519,-10.927105,-1.4712101,-8.490846,-2.9460497,-4.0797405,-5.787365,3.7208626,1.7436149,3.9391,-1.6404904,-11.045862,1.7814897
-327.12247,134.76279,-71.46189,23.8203,25.626072,-25.450054,-2.349635,-14.288561,-19.058764,-8.705567,-11.844658,-5.809111,-14.432845,-8.893789,3.158757,-10.35326,-4.2394543,-5.1507225,-15.068617,4.1231904
-279.75546,165.56029,-18.44534,32.042835,24.858393,-11.623871,18.476727,6.065328,-14.243025,-4.9563255,-3.7535295,0.03853283,-2.0317774,-6.1816792,-1.5993054,-1.6553446,0.08458392,-3.8754041,-7.812185,0.30250773
-257.00998,167.98997,-20.62102,37.100292,29.419634,-3.3264904,24.986086,7.6377797,-2.909542,3.0251768,-6.204528,5.649068,2.1207333,-9.53928,1.7603816,2.3127787,2.241536,1.2468737,-7.2006874,0.032725696
-278.1217,166.07054,-53.386703,23.51019,16.452282,-16.646,15.3349695,-4.8311315,-8.904501,-6.5341396,-16.466387,4.5405645,-4.838817,-13.105805,3.6748378,-6.011525,-1.2331494,1.1877553,-14.472475,-0.2779913
-355.1729,149.57655,-59.156525,9.678166,16.890003,-22.683632,4.988003,-0.5155802,-13.061406,-10.677464,-12.180244,-0.5720714,-5.1171455,-8.689061,0.56543255,-4.9414716,-1.0608692,-2.243865,-13.5063305,-1.4478457
-349.0608,145.98743,-43.781284,14.798691,10.8930855,-12.396013,14.364593,-7.9266663,-10.897008,-1.1705179,-13.183469,-1.1604546,-1.1401451,-6.1961484,2.9751256,-4.8175645,-3.7927995,-1.8444382,-10.156433,-1.3961498
-338.5131,110.563736,-59.806767,1.2798573,9.338103,-22.174112,4.159781,-2.6923585,-16.497997,-9.827263,-9.625078,-2.5071788,-5.382241,-8.525483,1.0819799,-2.0843377,-2.772724,-0.27748978,-2.3506024,7.3467894
-292.5612,132.20201,-58.648083,8.140091,11.43408,-18.845085,9.466522,-9.396501,-20.540829,-6.653347,-11.96883,-6.0046573,-7.428108,-10.113487,0.02216966,-7.9205756,-9.392642,-4.3941994,-9.870236,-2.0379443
-288.48495,167.77084,-29.47696,27.069048,28.88793,-13.348583,18.277573,15.708441,-8.833128,-7.9430013,-5.392278,1.0046061,-4.1269,-10.436443,-2.3931973,-2.2407901,-2.0038261,-2.8800812,-8.1770525,-1.9129261
-285.79343,170.58543,-21.334885,28.55046,25.788042,-11.0588255,19.146944,8.773961,-13.664922,-5.8886943,-3.9982321,-1.374957,-3.877434,-5.996063,0.065171264,-1.5981768,-1.8525782,-4.7806606,-7.408963,0.9205365
-254.57777,168.35992,-27.914843,29.399965,28.91699,-8.325886,22.768734,15.106033,-4.6487784,-2.8947775,-2.435395,6.711649,-2.1281905,-9.668045,3.0978937,-0.35233554,-2.4778047,0.9286393,-4.8759813,-1.214024
-332.60706,132.15704,-73.50067,5.016567,9.711942,-28.462181,5.6849337,-4.6658974,-20.981298,-11.572997,-10.984408,-6.3776283,-9.0711155,-6.313683,-2.9527402,-10.967503,-2.642478,-6.3792367,-15.190308,-0.14867562
-338.05783,120.22378,-25.052355,28.548853,26.126118,-4.0856867,6.3691244,-12.061804,-11.563251,-0.4641439,-8.927901,-1.9872761,-1.9161816,-3.564794,3.6091554,-3.1008756,-1.8554506,-0.6178475,-7.699156,-0.28314033
-301.58533,155.34738,-17.588818,34.649048,35.249325,-1.5661116,14.731026,2.0084205,-8.202126,-0.4186855,-4.1647453,0.012777867,-2.5149791,-5.1579556,0.7606547,-2.752578,0.16812812,-2.067897,-9.9011135,1.2163075
-313.64175,133.28098,-58.498444,18.678637,27.766167,-19.333534,-2.6234348,-10.358006,-20.465738,-12.302077,-9.71387,-5.4784994,-9.867709,-3.1255906,1.5805221,-9.7710705,-1.5329136,-4.2930408,-14.7965,0.3820143
-273.35794,142.17104,-42.63967,30.437557,23.914541,-19.540695,9.104663,-3.9504812,-17.728888,-10.137867,-15.121649,-8.153124,-10.313377,-12.415659,-3.2961388,-6.869868,-2.9196417,-4.7989564,-13.860224,-1.7009269
-312.61157,162.78958,-15.4473505,39.446068,37.45902,-8.363831,13.482055,6.569051,-12.152095,-4.659674,-5.9276824,-7.141219,-5.8817625,-5.4674706,-3.1220396,-0.68841004,4.5054364,-3.2610078,-9.268223,1.6040382
-330.3737,137.62108,-70.272285,24.790106,25.217497,-25.286356,2.9491434,-7.2021837,-16.007912,-9.910769,-13.682869,-2.6356947,-8.669033,-7.8320837,3.2122116,-7.5396805,-2.1590333,-3.3829854,-13.658418,4.1171684
-328.23566,137.29279,-59.16896,33.950657,26.161594,-3.1862946,31.729527,-0.3807532,-7.951496,-1.4780109,-16.1403,11.7969885,14.260261,-1.7624366,9.225325,2.6427765,5.068194,9.340881,-5.9411764,2.1731374
-308.48587,171.35486,-29.135015,31.31399,27.258188,-5.8312073,23.904093,10.883144,-0.7638772,-5.0228105,-15.425737,7.0177407,8.11875,-1.0455306,9.963132,1.2124215,3.7100902,12.054968,-4.032485,-0.26964575
-323.63998,174.04553,-92.52571,16.396065,9.671027,-21.031769,26.792849,-3.888373,-3.0510855,6.48999,-15.749658,3.102094,-4.8483944,-9.204934,11.485798,-7.6036177,-2.8006017,8.790337,-7.694738,2.823517
-292.90952,129.55763,-54.7654,45.07107,24.491295,-8.158449,26.96392,-6.791177,-5.128401,2.5771973,-19.082523,3.6554074,0.0145664355,-7.5621715,14.764429,0.3067993,-3.749384,6.18999,-4.866419,0.59422
-314.7059,129.08966,-41.381245,22.578762,18.871197,-3.0056179,15.851958,-10.146176,-6.8033266,-3.5334008,-19.22233,5.2459674,1.4995009,-12.372185,6.391032,0.18299603,-2.0871258,5.3477516,-6.902314,-0.9183058
-285.45953,175.43794,-11.16879,30.522524,35.754402,3.452066,10.886566,-2.3589609,-5.051007,-6.495777,-14.508554,2.9381921,-0.07852969,-3.1922178,14.836167,1.2753294,-7.056086,4.6721745,-3.6601858,-3.7805283
-317.2944,148.26016,-18.756153,28.493647,27.884914,-0.3325745,19.40905,7.3180213,-5.109926,-9.0007105,-13.098477,2.1186533,-0.90840876,-2.2303946,10.517896,0.48077506,0.08012203,5.9387445,-5.6450896,-2.187414
-312.20148,143.53319,-60.76846,18.38995,15.337596,-11.433575,17.431166,-0.2617392,5.6930323,3.55973,-18.467505,0.002357399,-4.591593,-5.414868,11.092555,-9.283071,-5.3467913,8.176068,-6.8817315,-0.0578716
-295.53162,145.0133,-36.586445,14.501859,14.629165,-2.2146845,15.919386,-10.506252,-9.151028,-7.426729,-23.93547,2.8538277,2.922053,-14.400051,2.7303264,0.9190461,-1.3223737,4.9434795,-8.226968,-3.8673801
-323.4991,180.88747,-24.932137,35.02608,28.77016,-10.7355995,20.982334,14.358914,1.148705,-2.824161,-11.216931,3.586672,2.001366,0.7049827,11.431097,-2.2697473,2.6567042,12.893092,-5.781352,-3.000271
-291.50964,165.3604,-77.824585,30.35508,14.435359,-21.087109,20.425594,-7.399845,4.448194,11.180333,-18.618095,5.4867873,1.7118554,-5.6816754,14.67657,-5.389044,-2.408415,11.792209,-5.630715,1.6664125
-302.82416,139.35422,-59.61649,4.7423935,5.6399727,-16.173481,12.256569,-2.0377748,1.7951225,2.2649627,-14.826778,2.135814,-1.8310633,-5.9507246,7.9571733,-7.1587396,-4.546113,6.4559927,-5.2614207,0.24079259
-281.50998,135.20195,-46.475487,36.026527,22.121239,-13.490389,14.165156,-9.743507,-6.080831,-1.4044905,-25.387974,-2.1543255,-0.6935828,-14.509069,7.7960024,3.147162,-5.266539,2.8677642,-5.640928,-3.8547554
-297.7954,172.80678,-14.638993,33.299557,33.86507,-1.7836413,11.491127,-0.481383,-5.514947,-8.2785425,-17.54658,3.4266217,3.3119204,-6.774226,6.5905056,0.13252151,-3.1465938,6.567497,-3.189476,-5.1209893
-265.28082,172.64655,-27.775827,40.193718,25.80943,-3.4987636,31.360147,11.774244,7.3241696,6.015809,-13.992682,2.3963585,1.70751,-3.2308712,6.6045704,-6.418839,2.9025328,14.97821,-1.7299957,1.4781499
-381.91763,124.16751,-42.141766,17.939665,15.729673,-10.895024,11.3205805,-0.47088718,1.8424238,-1.0706457,-20.423334,-0.25358883,3.778223,-5.705934,4.877998,-1.2969309,0.051489465,8.029374,-2.7788398,-0.95057577
-247.21997,143.36275,-81.59903,54.265118,23.849453,-12.951838,36.755344,-15.639276,-12.13304,6.8607397,-22.587406,7.2412047,3.8310003,-17.100744,7.135789,-0.765683,-3.6575623,1.9150851,-10.539561,1.4092185
-294.73267,152.66783,-57.907307,52.504417,26.361624,-7.52263,35.10418,-6.271331,-4.3806605,3.6114607,-27.359224,3.1254172,9.036792,-8.271668,5.403068,-3.2476661,1.5282207,8.479043,-9.213878,-0.18989807
-289.97928,186.40987,-21.498829,35.14457,29.94173,-2.210084,18.125767,-1.2150083,-1.3522213,-3.1503403,-22.736835,0.7885973,3.2590995,-8.052101,9.279542,3.3203745,-3.1655426,3.8246603,-2.9134479,-0.47060215
-306.90842,170.34839,-13.6326685,39.020016,24.572472,4.2822313,35.7383,10.087172,3.7394984,4.6294227,-16.862421,-0.6597503,5.00493,-3.3710442,2.1420784,-4.627481,4.4926324,14.066675,-1.0186164,-0.25574815
-347.76334,130.17473,-56.945084,21.38472,15.85983,-11.485419,17.150156,-2.7151484,3.5890224,9.495528,-13.142234,-0.30344704,-2.724951,-6.5775104,9.051667,-3.5308716,-2.7368793,4.8808937,-6.4962697,1.4605359
-247.93184,143.74484,-52.53875,29.9109,5.1495724,-16.90317,27.11156,-3.9805725,0.11752641,4.059252,-26.181099,-0.6212215,0.9451936,-15.321938,0.14422166,-5.990141,0.3933438,9.226005,-7.9794974,-0.71727055
-285.6853,139.40327,-45.10894,40.885334,32.03678,1.5909519,24.02534,-11.04208,-14.866332,-7.6077027,-14.936247,10.6727495,-0.25741562,-10.470469,10.410386,-4.8384867,-7.727361,2.7490125,-7.8171115,-0.5874725
-281.13422,140.07559,-32.51992,23.463541,27.318033,6.240267,15.785187,-10.916477,-5.768483,-4.2578397,-24.29319,-0.0837972,1.656999,-14.87905,0.31189132,-0.95230454,-2.8026907,4.639465,-4.68982,-1.9568005
-290.51465,169.14713,-18.731983,35.056175,44.625866,6.3371377,14.658469,3.9682255,-4.2160187,-10.042431,-17.780128,1.1255699,0.1093888,-7.432709,4.665197,-0.9050895,1.7132533,10.7315235,-5.488395,-7.97305
-249.75899,162.93234,-52.938313,44.31855,20.19241,-15.753283,26.076511,-4.104325,-1.3368942,4.734134,-20.222637,5.2938685,0.5948322,-12.461597,9.105556,-5.453628,-4.9339137,9.821257,-5.8958716,0.3365157
-277.70267,192.63329,-13.5941,36.65466,29.36515,-9.824296,12.989352,8.581936,6.083704,-5.9337,-23.973242,0.5309853,1.5849665,-6.909236,9.498392,-0.5189882,-0.8199802,13.395188,-2.5030184,-6.71646
-257.43127,191.46443,-27.24729,30.546343,27.011848,-9.477055,19.61433,11.130036,2.4045587,-1.5458533,-14.444947,-3.770974,-7.09067,-3.5802011,10.432709,-6.3575196,-2.7305832,12.7963705,0.9613882,-0.49609354
-322.2187,128.93571,-47.062515,9.891032,12.593086,-14.531717,5.6652217,-3.0526173,0.8853147,-1.0917557,-19.210546,-1.5234112,0.23497847,-7.43718,4.587842,-4.465995,-5.719076,4.3908486,-3.5371006,-1.0054091
-262.02432,187.06264,-12.881664,23.766747,25.509363,-7.8354173,8.865042,5.0774593,-2.0870967,-10.969392,-16.444168,3.5559652,-1.390304,-5.418778,11.23066,-0.363906,-3.785221,6.2410407,-5.883686,-6.0901213
-299.94046,170.77034,-8.630678,34.388866,20.95081,-1.5836754,32.238575,19.736008,10.407699,3.8613484,-12.746844,3.9859755,4.606781,-3.1327384,5.6910014,-2.8630457,3.568356,14.423173,-1.7089062,-0.84213465
-305.39908,124.0838,-33.478558,1.6012584,9.008861,-7.6438513,6.786156,-1.3904611,0.16511162,-4.2256207,-19.423061,-2.5356002,1.8118666,-6.7071958,-0.27403077,-4.5231385,-1.9896169,4.4387817,-6.067974,-5.9845943
-250.66817,166.06656,-48.22987,47.484226,29.287724,-4.8586006,35.240845,3.7704978,-0.017179254,2.0559993,-22.862768,3.1419277,2.7626054,-9.83417,8.470462,-2.7996287,1.4685576,13.415065,-7.583943,-2.2445824
-281.12555,177.84816,-7.885003,26.533903,38.71202,5.411839,10.529435,1.0804075,-9.217942,-9.770303,-10.80651,-0.35794377,-2.2942307,-0.55774426,11.289234,-0.59207994,-4.00741,5.8565683,-3.1620483,-5.0143046
-336.27698,136.74944,-49.92269,11.996883,22.028524,-6.3484793,6.7696776,-7.6711683,-2.7468185,-1.729827,-21.311316,-5.0982103,-0.17863955,-6.1676073,3.8058531,-3.578904,-1.5374446,5.6243114,-6.715681,-2.8536606
-292.66058,149.91954,-30.51731,13.991628,19.243944,0.6718638,12.655992,-6.924442,0.32085216,-1.9772428,-28.772734,-5.3464465,5.8816333,-9.99439,-1.9555782,-2.117053,-2.9757156,4.142137,-1.6886532,-0.58830094
-287.87408,183.4702,-4.389418,30.58313,37.67774,4.9307904,13.449281,3.8562632,-4.1686754,-8.996863,-17.306648,-0.42169547,2.4138253,-3.287156,8.495655,4.477679,0.5761276,5.4065914,-3.1395683,-4.0283136
-386.9109,117.429756,-38.245754,13.204941,20.653307,-5.4280753,4.6248517,-2.4317923,2.946793,-3.2786906,-19.468395,-1.4465891,-2.1890056,-9.008335,4.639866,-3.3196208,-5.1874733,4.7170253,-2.6456237,-3.0343337
-291.46198,160.28557,-44.639584,32.041603,23.506145,-14.811572,18.752264,3.1147058,-1.0515088,6.551796,-7.4294815,5.267119,0.10457789,-8.65886,6.673337,-2.8332396,-2.5893772,9.560999,-1.7432011,-1.0383346
-300.68637,165.85017,-47.177673,36.569828,24.260326,-14.739496,23.01297,3.435987,-1.8868676,6.415263,-8.869571,5.4787874,1.1045595,-7.7775655,6.4496627,-5.086078,-3.291257,9.256316,-2.5117946,0.08329761
-306.06775,151.97523,-20.63384,30.530542,27.096222,-4.066369,19.15914,6.9345684,-1.4683787,1.5121605,-9.412669,1.232589,6.0053425,1.2061452,2.3801486,-5.6912475,1.102348,7.984397,-3.205763,-0.37778652
-367.67337,179.04333,-24.0268,29.490643,30.045313,-8.439758,17.972324,10.931173,-1.8659856,-0.33525258,-9.042842,1.2256927,5.588832,2.1502554,5.2601614,-5.3139567,-1.9847178,9.056713,-0.077631526,-2.3600278
-337.5816,132.35507,-51.567146,0.8416464,9.589495,-15.263513,-1.2809695,-12.80077,-3.3294475,3.439965,-12.672664,0.13139437,-2.0192482,-12.555949,0.8125866,-3.4081311,-6.9430814,0.30384335,-4.804902,-2.3741248
-286.89243,138.07466,-27.357883,32.770966,23.743557,-3.764468,20.367056,-4.175155,-10.883187,-0.6182916,-11.091838,0.50045574,0.88785344,-4.5343566,5.170537,-5.26218,-8.067958,0.8915026,-3.0492022,-1.3083485
-341.79935,140.02473,-38.34239,18.86222,12.985688,-9.813127,13.3633175,-8.94317,-2.6901362,7.2339773,-15.899271,-2.1258926,2.6636326,-9.6218815,-0.5458628,-5.7941127,-7.3179283,2.9022646,-1.0876449,-0.95778906
-293.16638,165.04543,-13.509655,38.596302,32.830574,-1.674025,20.889847,4.1651363,-9.266664,-5.5027146,-11.505417,3.1571252,4.0325956,-4.75531,3.1625416,-2.321674,-1.6944152,6.650607,-1.2522328,-1.6447895
-381.99805,163.51817,-18.299185,35.23233,28.66814,-8.379291,18.13297,13.382902,5.0506735,1.0994419,-11.210939,-0.19743872,-1.5654017,-4.2476077,6.477801,-4.3174214,-4.688539,4.307344,-2.7080297,1.305103
-341.07523,166.17021,-27.06515,41.82765,29.466846,-4.3033686,32.191147,12.839967,1.4371446,8.818954,-6.8487973,0.07070177,2.9265506,2.078834,8.701568,-5.6692286,-3.4876914,6.914596,-0.2706166,4.849924
-328.5509,118.2274,-47.195496,-1.6874398,8.489839,-10.740106,1.674114,-9.374388,-1.5087032,1.5647978,-16.182707,-3.503147,-1.6629969,-10.983031,-1.7778535,-6.0771194,-7.634132,-0.022159705,-4.035105,-2.7499564
-332.50653,159.64656,-29.861494,18.053411,17.820389,-11.487805,11.326573,2.179903,-1.5457821,-2.3719742,-15.263382,-0.59752166,-1.3775146,-8.841795,1.8884801,-8.510958,-8.259149,7.834559,-0.9848808,-6.7033634
-351.38962,131.98627,-25.096186,6.9167495,15.118332,-2.7384014,7.0204854,-7.598236,-5.614446,2.0171573,-10.829128,-1.4407424,3.28124,-6.159959,-0.9008874,-2.4155452,-5.6250653,0.7707011,0.19336134,-2.694275
-339.40833,191.0403,-9.882135,38.80491,28.238194,-8.608619,21.959227,12.196467,2.4512188,3.591602,-12.622135,-1.8127383,5.4396644,0.8728148,3.346632,-8.920227,-5.5538826,7.4333363,-1.2058321,-1.0568299
-329.1313,119.49914,-42.80721,-4.251871,5.5451446,-11.270784,0.104155704,-10.484422,-2.0688436,2.7359054,-11.1387825,0.6624896,-1.614928,-10.676018,0.045890097,-6.5441303,-8.18923,2.8833072,-2.9391043,-4.8310976
-311.27026,140.30304,-35.976284,29.997473,24.750454,-9.040948,13.344786,-1.6718104,-0.2465004,4.1377015,-13.572983,1.144569,0.32736763,-10.594192,3.8203592,-1.2917238,-3.9252276,7.2287626,0.9619484,-1.9179627
-325.5738,120.90375,-29.325571,19.162664,15.813719,-10.051607,5.023048,-9.46036,-2.840385,5.8035145,-11.247073,-0.112453684,1.7436106,-10.079844,-2.113759,-4.5618777,-4.0366287,4.191179,-2.3659437,-1.8886611
-331.13004,129.61977,-37.264034,14.782918,11.388637,-13.517679,3.7265117,-13.438871,-3.677261,5.4331036,-15.521747,0.15050477,3.212993,-12.613264,-1.6986966,-3.065232,-5.8271155,2.9886324,-2.74897,-3.1035016
-317.39078,156.49101,-15.872852,32.31374,29.82258,-3.6706579,19.657671,12.851921,4.4583178,4.9089704,-8.928524,-3.2297642,0.39941257,-2.2104676,1.2372049,-5.9653134,0.81958616,10.1706915,-0.5619978,1.4891869
-316.0459,165.64145,-3.8808386,31.403381,31.551727,-0.8590892,14.661999,9.37183,1.4777006,-1.1584586,-10.950404,-0.36904943,3.737004,0.24752648,4.3668065,-4.2532954,-3.2232804,7.605215,3.6747444,2.6707194
-406.79773,131.92001,-9.285765,37.12865,28.651691,0.25746876,21.180973,10.733161,4.6898746,4.300355,-6.9388266,4.9155912,6.6692967,1.632831,6.8353477,-3.012244,-0.99131626,8.5739355,1.1161082,2.613937
-334.43057,126.22804,-24.805159,15.863264,16.609205,-12.512999,1.5690876,-1.4030828,0.62264544,-1.1047173,-13.132178,1.6772904,1.0275583,-10.698196,-0.780011,-2.7179017,-4.5419393,2.96907,-2.3318725,-1.6641958
-306.13318,142.57324,-43.549248,28.226562,16.806292,-15.461574,12.571883,-6.8710847,-3.44196,0.5590711,-21.998304,-3.5377226,-3.1507628,-14.666002,0.2981646,-8.8035,-9.26019,5.059102,-4.7706885,-4.974135
-298.07108,152.57677,-12.176068,44.932625,30.254524,-1.8295904,18.04993,-9.171516,-11.047756,5.610414,-9.01944,-0.6606524,5.3973155,-2.9158034,-2.2698436,-9.522188,-5.34277,2.4626598,-2.5879714,0.9452359
-312.1505,154.11917,-17.372076,47.90483,29.497461,-1.2261717,35.460518,14.037979,1.8076637,7.3746767,-7.603811,2.8965833,6.129994,3.1439073,7.118895,-9.527272,-3.4686017,11.001929,-0.9603382,2.077231
-343.94443,119.68161,-42.92064,9.104339,11.3619795,-16.70419,-1.2022896,-8.322997,-0.6342865,0.13281107,-18.337795,-2.8255682,-1.6137445,-13.509933,-2.070191,-4.2422094,-6.417383,-0.05139423,-5.567079,-3.8676794
-289.56662,164.01727,-50.350574,36.56606,33.507423,-9.385669,18.766693,-2.3586822,-6.53063,4.4187956,-10.91104,-0.9520643,-7.794467,-16.01858,3.330243,-6.1628375,-8.542088,7.291564,-0.5276139,-2.867586
-339.22894,121.88065,-21.751923,34.118797,28.296013,-0.20502593,19.988214,2.1849387,-4.8524356,2.90828,-6.7654486,-1.0960821,-3.008536,-6.3481927,3.203982,-3.6110208,-2.205424,6.5304794,-1.2698143,-1.8000112
-337.18546,140.8656,-38.721073,27.544432,24.603903,-5.066511,13.374324,-9.826697,-3.8179548,10.770592,-7.230818,0.20608085,-2.9297168,-11.61024,0.5441943,-6.375943,-5.3137846,4.91349,-3.6891372,-2.330699
-282.66013,157.57127,-36.315315,46.217613,40.35473,-0.04912216,20.962494,-8.553527,-12.227016,6.2496552,-3.9416745,4.6416564,-0.5378761,-6.8041744,7.5506163,-3.5238776,-4.890051,6.9256935,-1.7358946,-1.382163
-291.90942,170.53477,-18.418116,38.964397,40.013752,0.27501547,15.356827,2.5777874,-1.7391945,2.8031638,-8.340327,-0.064773224,-5.895758,-12.27078,3.4540856,-3.4479053,-5.0232906,7.175959,-0.85315484,-0.5145816
-344.89294,131.2351,-42.89952,16.522842,21.173145,-6.046395,7.7658443,-11.025514,-4.0947647,7.170028,-12.165488,-5.329853,-5.6535354,-12.210848,1.1073183,-4.5373755,-5.311714,5.0650578,-3.5374084,-4.269336
-284.16537,154.08128,-32.997147,36.468884,20.16189,-18.2959,16.69163,2.1297448,-2.345155,6.2367735,-9.53491,1.6291615,1.389575,-8.613339,1.3622161,-5.0792923,-3.7466962,6.317357,-2.0121226,-0.97988623
-286.03235,159.7207,-36.882828,19.172045,13.79739,-11.549585,11.517554,-7.022014,1.060279,8.199228,-12.572776,2.4820335,0.5002846,-12.282329,-0.31981805,-6.4198275,-5.2417874,4.409508,-3.7253027,-1.117569
-348.09805,180.89726,-24.156595,34.245445,26.801313,-16.687641,11.838503,9.930626,3.4048495,0.087893374,-10.004945,3.844174,-2.237125,-7.2883635,7.0097256,-5.254559,-4.8805804,6.9821587,-3.4547668,2.0679803
-351.12933,168.38448,-12.549222,39.22866,23.998825,-7.999255,25.49656,12.121928,0.18026076,0.07096151,-11.742341,4.6024404,7.8421755,0.3912181,6.018405,-5.244703,-2.6474755,7.836964,-2.4578903,0.62002504
-295.09012,157.47087,-41.09422,5.012045,6.818498,-19.163607,1.6387366,-5.589022,1.328877,-0.2922285,-18.513212,0.9462592,-1.1094133,-12.565618,3.5058572,-6.0350227,-9.855289,6.170031,-2.1929085,-5.9157333
-319.1747,146.2419,-19.3673,14.237972,15.737639,-6.260766,8.759539,-1.1507941,0.19705644,2.0948734,-11.174284,0.53059417,1.3420247,-7.9128375,-1.6070073,-5.515381,-3.7677338,3.0496316,-3.515322,-1.6577822
-334.39105,172.7802,-8.089504,29.436926,25.643332,-11.135833,14.503003,17.72193,3.6354,-3.3209183,-7.456623,2.5503745,1.0008749,-1.1315953,3.6475544,-5.412499,-1.4458047,6.004989,-2.6514945,-0.45740327
-342.3139,183.57469,-9.205915,25.179367,24.460592,-10.569282,11.517644,13.225657,4.8447366,-0.71765596,-8.642073,1.1734846,-2.639716,-5.752345,4.8704233,-5.1777415,-5.1902237,6.675912,-0.39014113,-0.38439363
-377.2457,150.9962,-3.0318427,28.060118,23.858044,-0.16280319,22.825727,13.960803,-0.569379,-0.9618214,-4.327655,5.8918147,6.6133847,0.89335793,2.1856837,-4.654878,0.82052255,8.516382,-0.7977832,0.05496024
-390.01755,155.00006,-26.483057,18.322681,18.05152,-13.844311,5.900984,3.0728903,2.79529,-1.343792,-14.390379,0.725038,-2.7234051,-12.042165,0.07603537,-6.6721935,-5.689675,5.4610214,-4.535485,-3.4334257
-334.70126,122.76901,-28.533445,6.0667424,9.154414,-11.873662,2.8696864,-4.815257,-2.6561153,-0.62321466,-14.429334,-3.00812,-0.45007598,-9.680683,-2.1138864,-4.518051,-5.6279526,1.7759283,-2.9613357,-3.8965244
-349.74017,148.44527,-27.925037,30.831692,27.426296,-6.131727,15.278618,1.6988901,-0.89202213,3.700559,-11.027511,-0.8328021,-1.966566,-9.062736,2.6756415,-4.318296,-3.7308245,8.056021,-0.9275423,-2.6099167
